Day,Time,Classroom,Capacity
Saturday,19:00,108,50
Saturday,19:30,108,50
Saturday,20:00,108,50
Saturday,20:30,108,50
Saturday,21:00,108,50
Saturday,21:30,108,50
Monday,07:00,12,40
Monday,07:30,12,40
Monday,08:00,12,40
Monday,08:30,12,40
Monday,09:00,12,40
Monday,09:30,12,40
Monday,10:00,12,40
Monday,10:30,12,40
Monday,11:00,12,40
Monday,11:30,12,40
Monday,12:00,12,40
Monday,12:30,12,40
Monday,13:00,12,40
Monday,13:30,12,40
Monday,14:00,12,40
Monday,14:30,12,40
Monday,15:00,12,40
Monday,15:30,12,40
Monday,16:00,12,40
Monday,16:30,12,40
Monday,17:00,12,40
Monday,17:30,12,40
Monday,18:00,12,40
Monday,18:30,12,40
Monday,19:00,12,40
Monday,19:30,12,40
Monday,20:00,12,40
Monday,20:30,12,40
Monday,21:00,12,40
Monday,21:30,12,40
Tuesday,07:00,12,40
Tuesday,07:30,12,40
Tuesday,08:00,12,40
Tuesday,08:30,12,40
Tuesday,09:00,12,40
Tuesday,09:30,12,40
Tuesday,10:00,12,40
Tuesday,10:30,12,40
Tuesday,11:00,12,40
Tuesday,11:30,12,40
Tuesday,12:00,12,40
Tuesday,12:30,12,40
Tuesday,13:00,12,40
Tuesday,13:30,12,40
Tuesday,14:00,12,40
Tuesday,14:30,12,40
Tuesday,15:00,12,40
Tuesday,15:30,12,40
Tuesday,16:00,12,40
Tuesday,16:30,12,40
Tuesday,17:00,12,40
Tuesday,17:30,12,40
Tuesday,18:00,12,40
Tuesday,18:30,12,40
Tuesday,19:00,12,40
Tuesday,19:30,12,40
Tuesday,20:00,12,40
Tuesday,20:30,12,40
Tuesday,21:00,12,40
Tuesday,21:30,12,40
Wednesday,07:00,12,40
Wednesday,07:30,12,40
Wednesday,08:00,12,40
Wednesday,08:30,12,40
Wednesday,09:00,12,40
Wednesday,09:30,12,40
Wednesday,10:00,12,40
Wednesday,10:30,12,40
Wednesday,11:00,12,40
Wednesday,11:30,12,40
Wednesday,12:00,12,40
Wednesday,12:30,12,40
Wednesday,13:00,12,40
Wednesday,13:30,12,40
Wednesday,14:00,12,40
Wednesday,14:30,12,40
Wednesday,15:00,12,40
Wednesday,15:30,12,40
Wednesday,16:00,12,40
Wednesday,16:30,12,40
Wednesday,17:00,12,40
Wednesday,17:30,12,40
Wednesday,18:00,12,40
Wednesday,18:30,12,40
Wednesday,19:00,12,40
Wednesday,19:30,12,40
Wednesday,20:00,12,40
Wednesday,20:30,12,40
Wednesday,21:00,12,40
Wednesday,21:30,12,40
Thursday,07:00,12,40
Thursday,07:30,12,40
Thursday,08:00,12,40
Thursday,08:30,12,40
Thursday,09:00,12,40
Thursday,09:30,12,40
Thursday,10:00,12,40
Thursday,10:30,12,40
Thursday,11:00,12,40
Thursday,11:30,12,40
Thursday,12:00,12,40
Thursday,12:30,12,40
Thursday,13:00,12,40
Thursday,13:30,12,40
Thursday,14:00,12,40
Thursday,14:30,12,40
Thursday,15:00,12,40
Thursday,15:30,12,40
Thursday,16:00,12,40
Thursday,16:30,12,40
Thursday,17:00,12,40
Thursday,17:30,12,40
Thursday,18:00,12,40
Thursday,18:30,12,40
Thursday,19:00,12,40
Thursday,19:30,12,40
Thursday,20:00,12,40
Thursday,20:30,12,40
Thursday,21:00,12,40
Thursday,21:30,12,40
Friday,07:00,12,40
Friday,07:30,12,40
Friday,08:00,12,40
Friday,08:30,12,40
Friday,09:00,12,40
Friday,09:30,12,40
Friday,10:00,12,40
Friday,10:30,12,40
Friday,11:00,12,40
Friday,11:30,12,40
Friday,12:00,12,40
Friday,12:30,12,40
Friday,13:00,12,40
Friday,13:30,12,40
Friday,14:00,12,40
Friday,14:30,12,40
Friday,15:00,12,40
Friday,15:30,12,40
Friday,16:00,12,40
Friday,16:30,12,40
Friday,17:00,12,40
Friday,17:30,12,40
Friday,18:00,12,40
Friday,18:30,12,40
Friday,19:00,12,40
Friday,19:30,12,40
Friday,20:00,12,40
Friday,20:30,12,40
Friday,21:00,12,40
Friday,21:30,12,40
Saturday,07:00,12,40
Saturday,07:30,12,40
Saturday,08:00,12,40
Saturday,08:30,12,40
Saturday,09:00,12,40
Saturday,09:30,12,40
Saturday,10:00,12,40
Saturday,10:30,12,40
Saturday,11:00,12,40
Saturday,11:30,12,40
Saturday,12:00,12,40
Saturday,12:30,12,40
Saturday,13:00,12,40
Saturday,13:30,12,40
Saturday,14:00,12,40
Saturday,14:30,12,40
Saturday,15:00,12,40
Saturday,15:30,12,40
Saturday,16:00,12,40
Saturday,16:30,12,40
Saturday,17:00,12,40
Saturday,17:30,12,40
Saturday,18:00,12,40
Saturday,18:30,12,40
Saturday,19:00,12,40
Saturday,19:30,12,40
Saturday,20:00,12,40
Saturday,20:30,12,40
Saturday,21:00,12,40
Saturday,21:30,12,40
Monday,07:00,15,50
Monday,07:30,15,50
Monday,08:00,15,50
Monday,08:30,15,50
Monday,09:00,15,50
Monday,09:30,15,50
Monday,10:00,15,50
Monday,10:30,15,50
Monday,11:00,15,50
Monday,11:30,15,50
Monday,12:00,15,50
Monday,12:30,15,50
Monday,13:00,15,50
Monday,13:30,15,50
Monday,14:00,15,50
Monday,14:30,15,50
Monday,15:00,15,50
Monday,15:30,15,50
Monday,16:00,15,50
Monday,16:30,15,50
Monday,17:00,15,50
Monday,17:30,15,50
Monday,18:00,15,50
Monday,18:30,15,50
Monday,19:00,15,50
Monday,19:30,15,50
Monday,20:00,15,50
Monday,20:30,15,50
Monday,21:00,15,50
Monday,21:30,15,50
Tuesday,07:00,15,50
Tuesday,07:30,15,50
Tuesday,08:00,15,50
Tuesday,08:30,15,50
Tuesday,09:00,15,50
Tuesday,09:30,15,50
Tuesday,10:00,15,50
Tuesday,10:30,15,50
Tuesday,11:00,15,50
Tuesday,11:30,15,50
Tuesday,12:00,15,50
Tuesday,12:30,15,50
Tuesday,13:00,15,50
Tuesday,13:30,15,50
Tuesday,14:00,15,50
Tuesday,14:30,15,50
Tuesday,15:00,15,50
Tuesday,15:30,15,50
Tuesday,16:00,15,50
Tuesday,16:30,15,50
Tuesday,17:00,15,50
Tuesday,17:30,15,50
Tuesday,18:00,15,50
Tuesday,18:30,15,50
Tuesday,19:00,15,50
Tuesday,19:30,15,50
Tuesday,20:00,15,50
Tuesday,20:30,15,50
Tuesday,21:00,15,50
Tuesday,21:30,15,50
Wednesday,07:00,15,50
Wednesday,07:30,15,50
Wednesday,08:00,15,50
Wednesday,08:30,15,50
Wednesday,09:00,15,50
Wednesday,09:30,15,50
Wednesday,10:00,15,50
Wednesday,10:30,15,50
Wednesday,11:00,15,50
Wednesday,11:30,15,50
Wednesday,12:00,15,50
Wednesday,12:30,15,50
Wednesday,13:00,15,50
Wednesday,13:30,15,50
Wednesday,14:00,15,50
Wednesday,14:30,15,50
Wednesday,15:00,15,50
Wednesday,15:30,15,50
Wednesday,16:00,15,50
Wednesday,16:30,15,50
Wednesday,17:00,15,50
Wednesday,17:30,15,50
Wednesday,18:00,15,50
Wednesday,18:30,15,50
Wednesday,19:00,15,50
Wednesday,19:30,15,50
Wednesday,20:00,15,50
Wednesday,20:30,15,50
Wednesday,21:00,15,50
Wednesday,21:30,15,50
Thursday,07:00,15,50
Thursday,07:30,15,50
Thursday,08:00,15,50
Thursday,08:30,15,50
Thursday,09:00,15,50
Thursday,09:30,15,50
Thursday,10:00,15,50
Thursday,10:30,15,50
Thursday,11:00,15,50
Thursday,11:30,15,50
Thursday,12:00,15,50
Thursday,12:30,15,50
Thursday,13:00,15,50
Thursday,13:30,15,50
Thursday,14:00,15,50
Thursday,14:30,15,50
Thursday,15:00,15,50
Thursday,15:30,15,50
Thursday,16:00,15,50
Thursday,16:30,15,50
Thursday,17:00,15,50
Thursday,17:30,15,50
Thursday,18:00,15,50
Thursday,18:30,15,50
Thursday,19:00,15,50
Thursday,19:30,15,50
Thursday,20:00,15,50
Thursday,20:30,15,50
Thursday,21:00,15,50
Thursday,21:30,15,50
Friday,07:00,15,50
Friday,07:30,15,50
Friday,08:00,15,50
Friday,08:30,15,50
Friday,09:00,15,50
Friday,09:30,15,50
Friday,10:00,15,50
Friday,10:30,15,50
Friday,11:00,15,50
Friday,11:30,15,50
Friday,12:00,15,50
Friday,12:30,15,50
Friday,13:00,15,50
Friday,13:30,15,50
Friday,14:00,15,50
Friday,14:30,15,50
Friday,15:00,15,50
Friday,15:30,15,50
Friday,16:00,15,50
Friday,16:30,15,50
Friday,17:00,15,50
Friday,17:30,15,50
Friday,18:00,15,50
Friday,18:30,15,50
Friday,19:00,15,50
Friday,19:30,15,50
Friday,20:00,15,50
Friday,20:30,15,50
Friday,21:00,15,50
Friday,21:30,15,50
Saturday,07:00,15,50
Saturday,07:30,15,50
Saturday,08:00,15,50
Saturday,08:30,15,50
Saturday,09:00,15,50
Saturday,09:30,15,50
Saturday,10:00,15,50
Saturday,10:30,15,50
Saturday,11:00,15,50
Saturday,11:30,15,50
Saturday,12:00,15,50
Saturday,12:30,15,50
Saturday,13:00,15,50
Saturday,13:30,15,50
Saturday,14:00,15,50
Saturday,14:30,15,50
Saturday,15:00,15,50
Saturday,15:30,15,50
Saturday,16:00,15,50
Saturday,16:30,15,50
Saturday,17:00,15,50
Saturday,17:30,15,50
Saturday,18:00,15,50
Saturday,18:30,15,50
Saturday,19:00,15,50
Saturday,19:30,15,50
Saturday,20:00,15,50
Saturday,20:30,15,50
Saturday,21:00,15,50
Saturday,21:30,15,50
Monday,07:00,16,50
Monday,07:30,16,50
Monday,08:00,16,50
Monday,08:30,16,50
Monday,09:00,16,50
Monday,09:30,16,50
Monday,10:00,16,50
Monday,10:30,16,50
Monday,11:00,16,50
Monday,11:30,16,50
Monday,12:00,16,50
Monday,12:30,16,50
Monday,13:00,16,50
Monday,13:30,16,50
Monday,14:00,16,50
Monday,14:30,16,50
Monday,15:00,16,50
Monday,15:30,16,50
Monday,16:00,16,50
Monday,16:30,16,50
Monday,17:00,16,50
Monday,17:30,16,50
Monday,18:00,16,50
Monday,18:30,16,50
Monday,19:00,16,50
Monday,19:30,16,50
Monday,20:00,16,50
Monday,20:30,16,50
Monday,21:00,16,50
Monday,21:30,16,50
Tuesday,07:00,16,50
Tuesday,07:30,16,50
Tuesday,08:00,16,50
Tuesday,08:30,16,50
Tuesday,09:00,16,50
Tuesday,09:30,16,50
Tuesday,10:00,16,50
Tuesday,10:30,16,50
Tuesday,11:00,16,50
Tuesday,11:30,16,50
Tuesday,12:00,16,50
Tuesday,12:30,16,50
Tuesday,13:00,16,50
Tuesday,13:30,16,50
Tuesday,14:00,16,50
Tuesday,14:30,16,50
Tuesday,15:00,16,50
Tuesday,15:30,16,50
Tuesday,16:00,16,50
Tuesday,16:30,16,50
Tuesday,17:00,16,50
Tuesday,17:30,16,50
Tuesday,18:00,16,50
Tuesday,18:30,16,50
Tuesday,19:00,16,50
Tuesday,19:30,16,50
Tuesday,20:00,16,50
Tuesday,20:30,16,50
Tuesday,21:00,16,50
Tuesday,21:30,16,50
Wednesday,07:00,16,50
Wednesday,07:30,16,50
Wednesday,08:00,16,50
Wednesday,08:30,16,50
Wednesday,09:00,16,50
Wednesday,09:30,16,50
Wednesday,10:00,16,50
Wednesday,10:30,16,50
Wednesday,11:00,16,50
Wednesday,11:30,16,50
Wednesday,12:00,16,50
Wednesday,12:30,16,50
Wednesday,13:00,16,50
Wednesday,13:30,16,50
Wednesday,14:00,16,50
Wednesday,14:30,16,50
Wednesday,15:00,16,50
Wednesday,15:30,16,50
Wednesday,16:00,16,50
Wednesday,16:30,16,50
Wednesday,17:00,16,50
Wednesday,17:30,16,50
Wednesday,18:00,16,50
Wednesday,18:30,16,50
Wednesday,19:00,16,50
Wednesday,19:30,16,50
Wednesday,20:00,16,50
Wednesday,20:30,16,50
Wednesday,21:00,16,50
Wednesday,21:30,16,50
Thursday,07:00,16,50
Thursday,07:30,16,50
Thursday,08:00,16,50
Thursday,08:30,16,50
Thursday,09:00,16,50
Thursday,09:30,16,50
Thursday,10:00,16,50
Thursday,10:30,16,50
Thursday,11:00,16,50
Thursday,11:30,16,50
Thursday,12:00,16,50
Thursday,12:30,16,50
Thursday,13:00,16,50
Thursday,13:30,16,50
Thursday,14:00,16,50
Thursday,14:30,16,50
Thursday,15:00,16,50
Thursday,15:30,16,50
Thursday,16:00,16,50
Thursday,16:30,16,50
Thursday,17:00,16,50
Thursday,17:30,16,50
Thursday,18:00,16,50
Thursday,18:30,16,50
Thursday,19:00,16,50
Thursday,19:30,16,50
Thursday,20:00,16,50
Thursday,20:30,16,50
Thursday,21:00,16,50
Thursday,21:30,16,50
Friday,07:00,16,50
Friday,07:30,16,50
Friday,08:00,16,50
Friday,08:30,16,50
Friday,09:00,16,50
Friday,09:30,16,50
Friday,10:00,16,50
Friday,10:30,16,50
Friday,11:00,16,50
Friday,11:30,16,50
Friday,12:00,16,50
Friday,12:30,16,50
Friday,13:00,16,50
Friday,13:30,16,50
Friday,14:00,16,50
Friday,14:30,16,50
Friday,15:00,16,50
Friday,15:30,16,50
Friday,16:00,16,50
Friday,16:30,16,50
Friday,17:00,16,50
Friday,17:30,16,50
Friday,18:00,16,50
Friday,18:30,16,50
Friday,19:00,16,50
Friday,19:30,16,50
Friday,20:00,16,50
Friday,20:30,16,50
Friday,21:00,16,50
Friday,21:30,16,50
Saturday,07:00,16,50
Saturday,07:30,16,50
Saturday,08:00,16,50
Saturday,08:30,16,50
Saturday,09:00,16,50
Saturday,09:30,16,50
Saturday,10:00,16,50
Saturday,10:30,16,50
Saturday,11:00,16,50
Saturday,11:30,16,50
Saturday,12:00,16,50
Saturday,12:30,16,50
Saturday,13:00,16,50
Saturday,13:30,16,50
Saturday,14:00,16,50
Saturday,14:30,16,50
Saturday,15:00,16,50
Saturday,15:30,16,50
Saturday,16:00,16,50
Saturday,16:30,16,50
Saturday,17:00,16,50
Saturday,17:30,16,50
Saturday,18:00,16,50
Saturday,18:30,16,50
Saturday,19:00,16,50
Saturday,19:30,16,50
Saturday,20:00,16,50
Saturday,20:30,16,50
Saturday,21:00,16,50
Saturday,21:30,16,50
Monday,07:00,17,50
Monday,07:30,17,50
Monday,08:00,17,50
Monday,08:30,17,50
Monday,09:00,17,50
Monday,09:30,17,50
Monday,10:00,17,50
Monday,10:30,17,50
Monday,11:00,17,50
Monday,11:30,17,50
Monday,12:00,17,50
Monday,12:30,17,50
Monday,13:00,17,50
Monday,13:30,17,50
Monday,14:00,17,50
Monday,14:30,17,50
Monday,15:00,17,50
Monday,15:30,17,50
Monday,16:00,17,50
Monday,16:30,17,50
Monday,17:00,17,50
Monday,17:30,17,50
Monday,18:00,17,50
Monday,18:30,17,50
Monday,19:00,17,50
Monday,19:30,17,50
Monday,20:00,17,50
Monday,20:30,17,50
Monday,21:00,17,50
Monday,21:30,17,50
Tuesday,07:00,17,50
Tuesday,07:30,17,50
Tuesday,08:00,17,50
Tuesday,08:30,17,50
Tuesday,09:00,17,50
Tuesday,09:30,17,50
Tuesday,10:00,17,50
Tuesday,10:30,17,50
Tuesday,11:00,17,50
Tuesday,11:30,17,50
Tuesday,12:00,17,50
Tuesday,12:30,17,50
Tuesday,13:00,17,50
Tuesday,13:30,17,50
Tuesday,14:00,17,50
Tuesday,14:30,17,50
Tuesday,15:00,17,50
Tuesday,15:30,17,50
Tuesday,16:00,17,50
Tuesday,16:30,17,50
Tuesday,17:00,17,50
Tuesday,17:30,17,50
Tuesday,18:00,17,50
Tuesday,18:30,17,50
Tuesday,19:00,17,50
Tuesday,19:30,17,50
Tuesday,20:00,17,50
Tuesday,20:30,17,50
Tuesday,21:00,17,50
Tuesday,21:30,17,50
Wednesday,07:00,17,50
Wednesday,07:30,17,50
Wednesday,08:00,17,50
Wednesday,08:30,17,50
Wednesday,09:00,17,50
Wednesday,09:30,17,50
Wednesday,10:00,17,50
Wednesday,10:30,17,50
Wednesday,11:00,17,50
Wednesday,11:30,17,50
Wednesday,12:00,17,50
Wednesday,12:30,17,50
Wednesday,13:00,17,50
Wednesday,13:30,17,50
Wednesday,14:00,17,50
Wednesday,14:30,17,50
Wednesday,15:00,17,50
Wednesday,15:30,17,50
Wednesday,16:00,17,50
Wednesday,16:30,17,50
Wednesday,17:00,17,50
Wednesday,17:30,17,50
Wednesday,18:00,17,50
Wednesday,18:30,17,50
Wednesday,19:00,17,50
Wednesday,19:30,17,50
Wednesday,20:00,17,50
Wednesday,20:30,17,50
Wednesday,21:00,17,50
Wednesday,21:30,17,50
Thursday,07:00,17,50
Thursday,07:30,17,50
Thursday,08:00,17,50
Thursday,08:30,17,50
Thursday,09:00,17,50
Thursday,09:30,17,50
Thursday,10:00,17,50
Thursday,10:30,17,50
Thursday,11:00,17,50
Thursday,11:30,17,50
Thursday,12:00,17,50
Thursday,12:30,17,50
Thursday,13:00,17,50
Thursday,13:30,17,50
Thursday,14:00,17,50
Thursday,14:30,17,50
Thursday,15:00,17,50
Thursday,15:30,17,50
Thursday,16:00,17,50
Thursday,16:30,17,50
Thursday,17:00,17,50
Thursday,17:30,17,50
Thursday,18:00,17,50
Thursday,18:30,17,50
Thursday,19:00,17,50
Thursday,19:30,17,50
Thursday,20:00,17,50
Thursday,20:30,17,50
Thursday,21:00,17,50
Thursday,21:30,17,50
Friday,07:00,17,50
Friday,07:30,17,50
Friday,08:00,17,50
Friday,08:30,17,50
Friday,09:00,17,50
Friday,09:30,17,50
Friday,10:00,17,50
Friday,10:30,17,50
Friday,11:00,17,50
Friday,11:30,17,50
Friday,12:00,17,50
Friday,12:30,17,50
Friday,13:00,17,50
Friday,13:30,17,50
Friday,14:00,17,50
Friday,14:30,17,50
Friday,15:00,17,50
Friday,15:30,17,50
Friday,16:00,17,50
Friday,16:30,17,50
Friday,17:00,17,50
Friday,17:30,17,50
Friday,18:00,17,50
Friday,18:30,17,50
Friday,19:00,17,50
Friday,19:30,17,50
Friday,20:00,17,50
Friday,20:30,17,50
Friday,21:00,17,50
Friday,21:30,17,50
Saturday,07:00,17,50
Saturday,07:30,17,50
Saturday,08:00,17,50
Saturday,08:30,17,50
Saturday,09:00,17,50
Saturday,09:30,17,50
Saturday,10:00,17,50
Saturday,10:30,17,50
Saturday,11:00,17,50
Saturday,11:30,17,50
Saturday,12:00,17,50
Saturday,12:30,17,50
Saturday,13:00,17,50
Saturday,13:30,17,50
Saturday,14:00,17,50
Saturday,14:30,17,50
Saturday,15:00,17,50
Saturday,15:30,17,50
Saturday,16:00,17,50
Saturday,16:30,17,50
Saturday,17:00,17,50
Saturday,17:30,17,50
Saturday,18:00,17,50
Saturday,18:30,17,50
Saturday,19:00,17,50
Saturday,19:30,17,50
Saturday,20:00,17,50
Saturday,20:30,17,50
Saturday,21:00,17,50
Saturday,21:30,17,50
Monday,07:00,18,50
Monday,07:30,18,50
Monday,08:00,18,50
Monday,08:30,18,50
Monday,09:00,18,50
Monday,09:30,18,50
Monday,10:00,18,50
Monday,10:30,18,50
Monday,11:00,18,50
Monday,11:30,18,50
Monday,12:00,18,50
Monday,12:30,18,50
Monday,13:00,18,50
Monday,13:30,18,50
Monday,14:00,18,50
Monday,14:30,18,50
Monday,15:00,18,50
Monday,15:30,18,50
Monday,16:00,18,50
Monday,16:30,18,50
Monday,17:00,18,50
Monday,17:30,18,50
Monday,18:00,18,50
Monday,18:30,18,50
Monday,19:00,18,50
Monday,19:30,18,50
Monday,20:00,18,50
Monday,20:30,18,50
Monday,21:00,18,50
Monday,21:30,18,50
Tuesday,07:00,18,50
Tuesday,07:30,18,50
Tuesday,08:00,18,50
Tuesday,08:30,18,50
Tuesday,09:00,18,50
Tuesday,09:30,18,50
Tuesday,10:00,18,50
Tuesday,10:30,18,50
Tuesday,11:00,18,50
Tuesday,11:30,18,50
Tuesday,12:00,18,50
Tuesday,12:30,18,50
Tuesday,13:00,18,50
Tuesday,13:30,18,50
Tuesday,14:00,18,50
Tuesday,14:30,18,50
Tuesday,15:00,18,50
Tuesday,15:30,18,50
Tuesday,16:00,18,50
Tuesday,16:30,18,50
Tuesday,17:00,18,50
Tuesday,17:30,18,50
Tuesday,18:00,18,50
Tuesday,18:30,18,50
Tuesday,19:00,18,50
Tuesday,19:30,18,50
Tuesday,20:00,18,50
Tuesday,20:30,18,50
Tuesday,21:00,18,50
Tuesday,21:30,18,50
Wednesday,07:00,18,50
Wednesday,07:30,18,50
Wednesday,08:00,18,50
Wednesday,08:30,18,50
Wednesday,09:00,18,50
Wednesday,09:30,18,50
Wednesday,10:00,18,50
Wednesday,10:30,18,50
Wednesday,11:00,18,50
Wednesday,11:30,18,50
Wednesday,12:00,18,50
Wednesday,12:30,18,50
Wednesday,13:00,18,50
Wednesday,13:30,18,50
Wednesday,14:00,18,50
Wednesday,14:30,18,50
Wednesday,15:00,18,50
Wednesday,15:30,18,50
Wednesday,16:00,18,50
Wednesday,16:30,18,50
Wednesday,17:00,18,50
Wednesday,17:30,18,50
Wednesday,18:00,18,50
Wednesday,18:30,18,50
Wednesday,19:00,18,50
Wednesday,19:30,18,50
Wednesday,20:00,18,50
Wednesday,20:30,18,50
Wednesday,21:00,18,50
Wednesday,21:30,18,50
Thursday,07:00,18,50
Thursday,07:30,18,50
Thursday,08:00,18,50
Thursday,08:30,18,50
Thursday,09:00,18,50
Thursday,09:30,18,50
Thursday,10:00,18,50
Thursday,10:30,18,50
Thursday,11:00,18,50
Thursday,11:30,18,50
Thursday,12:00,18,50
Thursday,12:30,18,50
Thursday,13:00,18,50
Thursday,13:30,18,50
Thursday,14:00,18,50
Thursday,14:30,18,50
Thursday,15:00,18,50
Thursday,15:30,18,50
Thursday,16:00,18,50
Thursday,16:30,18,50
Thursday,17:00,18,50
Thursday,17:30,18,50
Thursday,18:00,18,50
Thursday,18:30,18,50
Thursday,19:00,18,50
Thursday,19:30,18,50
Thursday,20:00,18,50
Thursday,20:30,18,50
Thursday,21:00,18,50
Thursday,21:30,18,50
Friday,07:00,18,50
Friday,07:30,18,50
Friday,08:00,18,50
Friday,08:30,18,50
Friday,09:00,18,50
Friday,09:30,18,50
Friday,10:00,18,50
Friday,10:30,18,50
Friday,11:00,18,50
Friday,11:30,18,50
Friday,12:00,18,50
Friday,12:30,18,50
Friday,13:00,18,50
Friday,13:30,18,50
Friday,14:00,18,50
Friday,14:30,18,50
Friday,15:00,18,50
Friday,15:30,18,50
Friday,16:00,18,50
Friday,16:30,18,50
Friday,17:00,18,50
Friday,17:30,18,50
Friday,18:00,18,50
Friday,18:30,18,50
Friday,19:00,18,50
Friday,19:30,18,50
Friday,20:00,18,50
Friday,20:30,18,50
Friday,21:00,18,50
Friday,21:30,18,50
Saturday,07:00,18,50
Saturday,07:30,18,50
Saturday,08:00,18,50
Saturday,08:30,18,50
Saturday,09:00,18,50
Saturday,09:30,18,50
Saturday,10:00,18,50
Saturday,10:30,18,50
Saturday,11:00,18,50
Saturday,11:30,18,50
Saturday,12:00,18,50
Saturday,12:30,18,50
Saturday,13:00,18,50
Saturday,13:30,18,50
Saturday,14:00,18,50
Saturday,14:30,18,50
Saturday,15:00,18,50
Saturday,15:30,18,50
Saturday,16:00,18,50
Saturday,16:30,18,50
Saturday,17:00,18,50
Saturday,17:30,18,50
Saturday,18:00,18,50
Saturday,18:30,18,50
Saturday,19:00,18,50
Saturday,19:30,18,50
Saturday,20:00,18,50
Saturday,20:30,18,50
Saturday,21:00,18,50
Saturday,21:30,18,50
Monday,07:00,2,50
Monday,07:30,2,50
Monday,08:00,2,50
Monday,08:30,2,50
Monday,09:00,2,50
Monday,09:30,2,50
Monday,10:00,2,50
Monday,10:30,2,50
Monday,11:00,2,50
Monday,11:30,2,50
Monday,12:00,2,50
Monday,12:30,2,50
Monday,13:00,2,50
Monday,13:30,2,50
Monday,14:00,2,50
Monday,14:30,2,50
Monday,15:00,2,50
Monday,15:30,2,50
Monday,16:00,2,50
Monday,16:30,2,50
Monday,17:00,2,50
Monday,17:30,2,50
Monday,18:00,2,50
Monday,18:30,2,50
Monday,19:00,2,50
Monday,19:30,2,50
Monday,20:00,2,50
Monday,20:30,2,50
Monday,21:00,2,50
Monday,21:30,2,50
Tuesday,07:00,2,50
Tuesday,07:30,2,50
Tuesday,08:00,2,50
Tuesday,08:30,2,50
Tuesday,09:00,2,50
Tuesday,09:30,2,50
Tuesday,10:00,2,50
Tuesday,10:30,2,50
Tuesday,11:00,2,50
Tuesday,11:30,2,50
Tuesday,12:00,2,50
Tuesday,12:30,2,50
Tuesday,13:00,2,50
Tuesday,13:30,2,50
Tuesday,14:00,2,50
Tuesday,14:30,2,50
Tuesday,15:00,2,50
Tuesday,15:30,2,50
Tuesday,16:00,2,50
Tuesday,16:30,2,50
Tuesday,17:00,2,50
Tuesday,17:30,2,50
Tuesday,18:00,2,50
Tuesday,18:30,2,50
Tuesday,19:00,2,50
Tuesday,19:30,2,50
Tuesday,20:00,2,50
Tuesday,20:30,2,50
Tuesday,21:00,2,50
Tuesday,21:30,2,50
Wednesday,07:00,2,50
Wednesday,07:30,2,50
Wednesday,08:00,2,50
Wednesday,08:30,2,50
Wednesday,09:00,2,50
Wednesday,09:30,2,50
Wednesday,10:00,2,50
Wednesday,10:30,2,50
Wednesday,11:00,2,50
Wednesday,11:30,2,50
Wednesday,12:00,2,50
Wednesday,12:30,2,50
Wednesday,13:00,2,50
Wednesday,13:30,2,50
Wednesday,14:00,2,50
Wednesday,14:30,2,50
Wednesday,15:00,2,50
Wednesday,15:30,2,50
Wednesday,16:00,2,50
Wednesday,16:30,2,50
Wednesday,17:00,2,50
Wednesday,17:30,2,50
Wednesday,18:00,2,50
Wednesday,18:30,2,50
Wednesday,19:00,2,50
Wednesday,19:30,2,50
Wednesday,20:00,2,50
Wednesday,20:30,2,50
Wednesday,21:00,2,50
Wednesday,21:30,2,50
Thursday,07:00,2,50
Thursday,07:30,2,50
Thursday,08:00,2,50
Thursday,08:30,2,50
Thursday,09:00,2,50
Thursday,09:30,2,50
Thursday,10:00,2,50
Thursday,10:30,2,50
Thursday,11:00,2,50
Thursday,11:30,2,50
Thursday,12:00,2,50
Thursday,12:30,2,50
Thursday,13:00,2,50
Thursday,13:30,2,50
Thursday,14:00,2,50
Thursday,14:30,2,50
Thursday,15:00,2,50
Thursday,15:30,2,50
Thursday,16:00,2,50
Thursday,16:30,2,50
Thursday,17:00,2,50
Thursday,17:30,2,50
Thursday,18:00,2,50
Thursday,18:30,2,50
Thursday,19:00,2,50
Thursday,19:30,2,50
Thursday,20:00,2,50
Thursday,20:30,2,50
Thursday,21:00,2,50
Thursday,21:30,2,50
Friday,07:00,2,50
Friday,07:30,2,50
Friday,08:00,2,50
Friday,08:30,2,50
Friday,09:00,2,50
Friday,09:30,2,50
Friday,10:00,2,50
Friday,10:30,2,50
Friday,11:00,2,50
Friday,11:30,2,50
Friday,12:00,2,50
Friday,12:30,2,50
Friday,13:00,2,50
Friday,13:30,2,50
Friday,14:00,2,50
Friday,14:30,2,50
Friday,15:00,2,50
Friday,15:30,2,50
Friday,16:00,2,50
Friday,16:30,2,50
Friday,17:00,2,50
Friday,17:30,2,50
Friday,18:00,2,50
Friday,18:30,2,50
Friday,19:00,2,50
Friday,19:30,2,50
Friday,20:00,2,50
Friday,20:30,2,50
Friday,21:00,2,50
Friday,21:30,2,50
Saturday,07:00,2,50
Saturday,07:30,2,50
Saturday,08:00,2,50
Saturday,08:30,2,50
Saturday,09:00,2,50
Saturday,09:30,2,50
Saturday,10:00,2,50
Saturday,10:30,2,50
Saturday,11:00,2,50
Saturday,11:30,2,50
Saturday,12:00,2,50
Saturday,12:30,2,50
Saturday,13:00,2,50
Saturday,13:30,2,50
Saturday,14:00,2,50
Saturday,14:30,2,50
Saturday,15:00,2,50
Saturday,15:30,2,50
Saturday,16:00,2,50
